50000	0.010000
100000	0.010000
150000	0.010000
200000	0.010000
250000	0.010000
300000	0.010000
350000	0.010000
400000	0.020000
450000	0.010000
500000	0.010000
550000	0.020000
600000	0.010000
650000	0.010000
700000	0.020000
750000	0.010000
800000	0.020000
850000	0.020000
900000	0.020000
950000	0.010000
1000000	0.020000
